tools/world-mcp/tests/context-packet/erotica-world-fits.test.ts	M-0001	3
tools/world-mcp/tests/context-packet/freshness-guard.test.ts	ENT-0002	2
tools/world-mcp/tests/context-packet/full-body-delivery.test.ts	CF-0001	49
tools/world-mcp/tests/context-packet/harness-ceiling.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/harness-ceiling.test.ts	DA-0002	11
tools/world-mcp/tests/context-packet/locality-first.test.ts	CHAR-0002	4
tools/world-mcp/tests/context-packet/locality-first.test.ts	DA-0002	11
tools/world-mcp/tests/context-packet/packet-budget.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/packet-budget.test.ts	DA-0002	15
tools/world-mcp/tests/context-packet/packet-class-filter-composition.test.ts	CHAR-0001	3
tools/world-mcp/tests/context-packet/packet-class-filter-default.test.ts	CHAR-0001	2
tools/world-mcp/tests/context-packet/packet-class-filter-default.test.ts	M-0001	3
tools/world-mcp/tests/context-packet/packet-class-filter.test.ts	CHAR-0001	7
tools/world-mcp/tests/context-packet/packet-default-mode.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/packet-default-mode.test.ts	DA-0002	5
tools/world-mcp/tests/context-packet/packet-delivery-mode.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/packet-delivery-mode.test.ts	DA-0002	14
tools/world-mcp/tests/context-packet/packet-drop-priority.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/packet-drop-priority.test.ts	DA-0002	14
tools/world-mcp/tests/context-packet/packet-truncation-summary.test.ts	CHAR-0002	3
tools/world-mcp/tests/context-packet/packet-truncation-summary.test.ts	DA-0002	13
tools/world-mcp/tests/context-packet/rule-7-firewall-preservation.test.ts	CF-0001	4
tools/world-mcp/tests/context-packet/shape-conformance.test.ts	CF-0001	3
tools/world-mcp/tests/db/open.test.ts	CF-0001	2
tools/world-mcp/tests/fixtures/build-fixture.ts	CF-0001	2
tools/world-mcp/tests/integration/context-packet-canon-addition.test.ts	CF-0001	6
tools/world-mcp/tests/integration/spec02-verification.test.ts	CF-0001	3
tools/world-mcp/tests/integration/spec12-live-corpus.test.ts	CHAR-0002	5
tools/world-mcp/tests/integration/spec12-live-corpus.test.ts	DA-0002	4
tools/world-mcp/tests/server/dispatch.test.ts	CF-0001	28
tools/world-mcp/tests/server/dispatch.test.ts	DA-0002	3
tools/world-mcp/tests/server/dispatch.test.ts	PG-0003	3
tools/world-mcp/tests/server/dispatch.test.ts	RSP-0003	2
tools/world-mcp/tests/server/dispatch.test.ts	SAU-0003	6
tools/world-mcp/tests/server/dispatch.test.ts	SP-0003	2
tools/world-mcp/tests/tools/_shared.envelope-shape.test.ts	CF-0001	3
tools/world-mcp/tests/tools/_shared.envelope-shape.test.ts	CH-0001	4
tools/world-mcp/tests/tools/_shared.envelope-shape.test.ts	ENT-0001	1
tools/world-mcp/tests/tools/_shared.envelope-shape.test.ts	M-0001	1
tools/world-mcp/tests/tools/_shared.envelope-shape.test.ts	OQ-0001	1
